age,sex_enc,priors_count,juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,c_days_from_compas,jail_duration,decile_score,v_decile_score,charge_degree,convicted_proxy,two_year_recid
40,1,13,0,0,0,-1.0,1.0,1.0,9,3,1,0,0
25,1,1,0,0,0,-81.0,81.0,0.0,2,3,0,1,1
42,1,1,0,0,0,-118.0,119.0,118.0,1,1,1,0,0
27,1,2,0,0,0,0.0,1.0,0.0,3,4,1,1,0
23,1,0,0,0,0,-1.0,1.0,0.0,9,5,1,1,1
37,1,22,0,0,0,-1.0,61.0,1.0,9,4,0,0,1
32,1,1,0,0,0,-1.0,1.0,3.0,4,2,0,1,1
38,1,2,0,0,0,43.0,66.0,6.0,7,4,0,0,1
52,1,4,0,0,0,-1.0,1.0,1.0,3,2,0,1,1
29,1,2,0,0,0,-1.0,1.0,3.0,2,3,1,1,0
49,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
50,1,0,0,0,0,-2.0,2.0,2.0,1,1,1,1,0
26,1,2,0,0,0,0.0,1.0,-1.0,2,3,1,1,1
34,0,0,0,0,0,-1.0,1.0,31.0,8,2,1,1,1
28,0,1,0,0,0,-1.0,1.0,9.0,7,3,1,0,0
36,1,4,0,0,0,74.0,158.0,37.0,8,2,1,1,1
45,1,1,0,0,0,-48.0,49.0,47.0,2,1,1,1,1
30,1,0,0,0,0,0.0,0.0,0.0,3,2,1,1,1
24,1,3,0,0,0,-1.0,1.0,1.0,4,4,1,1,1
25,1,0,0,0,0,0.0,0.0,0.0,2,3,0,1,1
25,1,4,0,0,0,-1.0,1.0,9.0,3,3,0,1,1
45,1,2,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
26,1,1,0,0,0,-1.0,1.0,3.0,7,6,1,1,1
37,1,2,0,0,0,-1.0,1.0,28.0,1,1,1,1,0
24,1,0,0,0,0,-1.0,1.0,1.0,2,3,0,1,0
40,1,2,0,0,0,-1.0,1.0,1.0,1,1,0,0,0
33,0,0,0,0,0,-2.0,2.0,0.0,2,1,1,1,0
53,1,18,0,0,0,0.0,0.0,1.0,2,1,1,0,0
55,1,0,0,0,0,-7.0,7.0,5.0,1,1,0,1,0
30,1,6,0,0,0,-1.0,1.0,17.0,9,7,1,1,1
21,1,1,0,0,0,-15.0,15.0,15.0,7,8,1,0,1
55,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
22,1,1,0,0,0,-1.0,1.0,0.0,3,5,1,0,1
23,0,1,0,0,0,-6.0,6.0,0.0,3,4,1,0,0
24,0,7,0,0,1,-125.0,38.0,125.0,8,7,0,0,1
40,0,13,0,0,0,752.0,133.0,107.0,10,9,1,1,1
57,1,9,0,0,0,-1.0,1.0,58.0,4,1,1,1,1
33,1,0,0,0,0,-2.0,2.0,0.0,3,2,0,1,1
32,1,2,0,0,0,0.0,0.0,1.0,1,1,1,1,0
47,1,3,0,0,0,-1.0,1.0,13.0,2,1,1,0,0
51,1,6,0,0,0,11.0,33.0,18.0,1,1,0,1,1
22,1,1,0,1,0,-1.0,1.0,1.0,6,7,1,1,0
47,1,2,0,0,0,-1.0,1.0,1.0,1,2,1,1,0
28,1,1,0,0,0,-21.0,22.0,0.0,1,2,1,1,1
21,1,1,0,0,1,117.0,1.0,41.0,10,9,1,1,1
28,1,5,0,0,0,-1.0,2.0,34.0,8,4,1,1,0
44,0,1,0,0,0,0.0,1.0,6.0,1,1,0,1,1
25,1,0,0,0,0,0.0,1.0,2.0,4,3,1,1,1
34,1,4,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
65,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
33,1,5,0,0,0,0.0,1.0,119.0,6,6,1,1,1
23,0,0,0,0,0,-1.0,1.0,0.0,3,3,0,1,0
44,0,0,0,0,0,-2.0,2.0,0.0,1,1,0,1,0
21,1,1,1,0,0,88.0,321.0,527.0,8,9,1,0,1
24,1,1,0,0,0,-1.0,1.0,0.0,3,5,0,1,0
51,1,1,0,0,0,-1.0,1.0,1.0,2,1,0,1,0
21,0,0,0,0,0,-1.0,1.0,1.0,8,7,1,1,1
39,1,6,0,0,0,-1.0,1.0,0.0,6,2,1,0,0
29,1,29,0,0,0,-1.0,1.0,5.0,8,9,1,1,1
24,1,1,0,0,0,-5.0,5.0,0.0,6,4,1,1,0
23,0,0,0,0,0,-1.0,1.0,2.0,5,5,1,1,1
31,1,11,0,0,2,0.0,1.0,-1.0,10,7,1,1,1
35,0,0,0,0,0,-1.0,1.0,0.0,2,1,0,1,0
30,1,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
34,1,8,0,0,0,-104.0,104.0,69.0,7,4,1,1,0
39,0,4,0,0,0,-3.0,3.0,3.0,6,1,1,1,0
29,1,6,0,0,0,702.0,60.0,5.0,2,2,0,1,0
51,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
22,1,1,0,0,1,-1.0,4.0,236.0,7,5,1,0,0
29,1,2,0,0,0,-24.0,24.0,22.0,2,3,1,0,0
35,1,8,0,0,0,-259.0,259.0,252.0,8,4,1,0,1
32,1,6,0,0,0,-1.0,1.0,2.0,2,3,1,1,1
33,1,3,0,0,0,-16.0,16.0,11.0,4,3,0,1,1
58,1,5,0,0,0,-1.0,1.0,1.0,3,1,1,1,1
54,1,0,0,0,0,-1.0,1.0,27.0,1,1,1,1,0
30,1,3,0,0,0,-166.0,166.0,1.0,2,2,1,1,0
33,1,2,0,0,0,-1.0,5.0,28.0,9,5,1,1,1
24,1,0,0,0,0,63.0,1.0,10.0,3,5,1,1,1
48,1,10,0,0,0,0.0,0.0,175.0,4,1,1,1,0
23,1,0,0,0,0,-1.0,1.0,3.0,8,7,0,1,0
23,1,2,0,0,0,-1.0,1.0,15.0,7,6,1,1,1
47,1,1,0,0,0,0.0,1.0,1.0,1,1,0,1,0
21,1,0,0,0,0,-1.0,1.0,2.0,4,6,1,1,0
29,1,0,0,0,0,-1.0,1.0,1.0,9,10,0,1,1
48,1,2,0,0,0,-1.0,1.0,0.0,1,1,1,0,0
37,1,4,0,0,0,-1.0,1.0,82.0,4,4,0,1,1
50,1,3,0,0,0,-1.0,1.0,14.0,3,1,1,1,0
19,1,3,0,0,0,-1.0,1.0,1.0,8,8,1,1,1
49,1,13,2,0,0,-1.0,1.0,0.0,3,2,1,1,0
58,1,2,0,0,0,-1.0,1.0,5.0,5,2,1,1,0
31,1,6,0,0,0,0.0,0.0,0.0,8,6,1,1,0
23,1,1,0,0,2,-1.0,1.0,0.0,7,5,0,1,0
23,0,0,0,0,0,0.0,1.0,0.0,3,4,1,1,1
31,1,17,0,0,0,-1.0,1.0,1.0,8,8,1,1,1
33,1,0,0,0,0,-1.0,1.0,83.0,1,2,1,0,1
57,1,6,0,0,0,-23.0,24.0,1.0,2,2,1,1,0
31,0,0,0,0,0,-3.0,3.0,0.0,2,2,0,1,0
57,1,19,0,0,0,-1.0,1.0,3.0,6,1,1,1,0
57,1,12,0,0,0,0.0,1.0,3.0,5,1,0,1,0
29,1,6,0,0,0,-1.0,1.0,0.0,7,4,0,1,1
30,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,1
45,1,11,0,0,0,-1.0,1.0,0.0,3,3,1,1,0
42,1,0,0,0,0,0.0,0.0,0.0,5,2,1,1,0
48,1,7,0,0,0,-1.0,1.0,0.0,2,2,1,1,0
29,1,12,0,2,0,0.0,1.0,12.0,8,5,1,1,1
23,1,0,0,0,0,521.0,1.0,7.0,4,5,1,1,0
28,0,0,0,0,0,-1.0,1.0,0.0,2,2,1,1,0
25,1,1,0,0,0,-1.0,1.0,1.0,2,3,0,1,1
34,0,3,0,0,0,-1.0,1.0,10.0,5,2,0,1,0
28,0,1,0,0,0,-87.0,87.0,1.0,3,3,1,1,1
27,1,0,0,0,0,-1.0,1.0,1.0,2,4,1,1,0
39,1,4,0,0,0,0.0,0.0,40.0,4,2,1,1,0
55,0,6,0,0,0,1001.0,192.0,36.0,4,1,1,1,0
27,1,4,0,0,0,-1.0,1.0,50.0,5,6,1,0,1
30,1,7,0,0,1,-1.0,1.0,0.0,10,8,1,1,1
31,1,15,3,0,1,-1.0,1.0,4.0,10,4,0,1,1
20,1,1,0,0,1,-1.0,1.0,0.0,9,8,0,1,1
26,1,2,0,0,0,-1.0,1.0,0.0,9,8,1,1,1
44,1,7,0,0,0,-49.0,49.0,27.0,5,5,1,1,1
34,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,1
27,1,0,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
21,1,1,0,0,1,-414.0,414.0,1.0,7,6,1,1,1
29,1,4,0,0,0,-1.0,1.0,1.0,2,2,1,1,0
27,1,7,0,0,0,-1.0,1.0,4.0,6,4,1,1,0
24,0,0,0,0,0,-1.0,1.0,1.0,8,5,1,1,0
29,1,0,0,0,0,-1.0,1.0,0.0,5,4,1,1,1
20,1,0,0,0,0,-1.0,1.0,0.0,3,6,1,1,0
23,0,0,0,0,0,-1.0,1.0,0.0,3,3,1,1,0
48,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
34,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,1
46,1,1,0,0,0,-1.0,1.0,1.0,6,4,0,1,1
41,0,3,0,0,0,-1.0,1.0,1.0,5,2,1,1,0
26,1,3,0,0,0,-1.0,1.0,0.0,6,4,1,1,1
37,1,11,0,0,0,-1.0,1.0,1.0,8,6,1,1,1
54,0,7,0,0,0,-98.0,98.0,20.0,5,2,1,0,0
22,0,2,0,0,0,-1.0,1.0,0.0,3,4,1,0,0
32,1,7,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
44,1,0,0,0,0,-1.0,1.0,2.0,1,1,0,1,0
28,1,1,0,0,0,-90.0,90.0,48.0,1,2,1,1,0
60,1,3,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
49,1,0,0,0,0,0.0,1.0,-1.0,1,1,1,1,0
32,1,9,0,0,0,-59.0,60.0,57.0,4,3,1,1,0
30,1,10,0,0,0,0.0,0.0,1.0,4,5,0,1,1
52,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
34,1,0,0,0,0,-1.0,1.0,1.0,10,9,1,1,0
55,1,5,0,0,0,-1.0,1.0,3.0,4,1,1,1,1
33,1,0,0,0,0,-1.0,1.0,0.0,7,7,0,1,0
22,1,0,0,0,0,-1.0,1.0,0.0,6,6,1,1,1
27,0,0,0,0,0,0.0,0.0,1.0,2,2,0,1,0
20,1,0,0,0,2,-1.0,1.0,0.0,5,7,1,1,1
33,1,0,0,0,0,-1.0,1.0,53.0,2,2,1,1,0
26,1,0,0,0,0,-1.0,1.0,2.0,2,2,0,1,0
29,1,0,0,0,0,-1.0,1.0,1.0,5,2,0,1,0
32,1,1,0,0,0,0.0,0.0,0.0,3,4,0,1,0
37,1,4,0,0,0,0.0,0.0,0.0,1,1,0,1,0
31,1,15,0,0,0,0.0,0.0,104.0,10,7,1,0,0
29,1,6,0,0,0,-1.0,1.0,0.0,8,4,1,1,1
31,1,6,0,0,0,0.0,0.0,41.0,4,2,1,0,0
36,0,2,0,0,0,-1.0,1.0,1.0,3,3,1,1,0
35,1,4,0,0,0,-309.0,20.0,6.0,6,7,0,1,0
37,0,1,0,0,0,-11.0,11.0,8.0,1,1,1,1,0
34,1,5,0,0,0,-1.0,43.0,6.0,2,4,0,1,1
20,1,1,0,0,0,-1.0,1.0,1.0,5,7,0,1,1
50,0,12,0,0,0,316.0,289.0,434.0,6,3,0,1,1
24,1,8,0,0,2,-1.0,1.0,35.0,9,10,1,1,1
29,1,8,0,1,0,-1.0,1.0,0.0,9,5,0,1,1
45,0,1,0,0,0,-4.0,4.0,2.0,1,1,1,1,0
34,1,2,0,0,0,-1.0,1.0,0.0,7,6,1,0,1
70,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
26,1,2,0,0,0,607.0,1157.0,37.0,4,4,1,0,0
23,1,4,1,0,0,-1.0,1.0,3.0,9,9,1,0,0
27,1,5,0,0,0,-12.0,12.0,2.0,4,3,0,1,0
44,1,6,0,0,0,-1.0,1.0,118.0,6,2,1,1,1
23,1,2,0,0,0,334.0,0.0,100.0,3,4,0,0,1
26,1,0,0,0,0,-1.0,1.0,0.0,5,3,0,1,0
23,0,2,0,0,0,-1.0,1.0,0.0,6,4,0,1,0
27,1,3,0,0,0,-1.0,0.0,7.0,9,7,1,0,1
46,0,1,0,0,0,-1.0,2.0,25.0,2,1,1,1,0
27,0,1,1,0,0,0.0,0.0,26.0,5,4,1,0,0
45,1,7,0,0,0,-1.0,1.0,1.0,2,2,1,1,0
42,1,1,0,0,0,-12.0,12.0,7.0,5,2,0,0,0
24,0,3,0,1,0,-1.0,1.0,0.0,5,5,0,1,1
20,1,2,1,1,1,-1.0,1.0,2.0,8,7,1,0,1
49,1,3,0,0,0,0.0,0.0,0.0,4,2,1,1,0
29,1,8,0,0,0,149.0,146.0,78.0,9,7,0,0,1
29,1,0,0,0,0,0.0,0.0,-1.0,2,2,1,1,0
52,0,1,0,0,0,-8.0,8.0,3.0,1,1,1,1,0
37,1,4,0,0,0,0.0,0.0,1.0,1,1,0,1,1
26,1,1,0,0,0,-1.0,1.0,7.0,3,4,0,1,0
53,1,15,0,0,0,-1.0,1.0,80.0,1,2,1,1,1
47,1,1,0,0,0,-27.0,27.0,17.0,1,1,1,0,0
38,1,0,0,0,0,-1.0,1.0,749.0,8,8,0,1,1
25,1,1,0,0,0,0.0,1.0,-1.0,6,6,1,1,0
21,1,1,1,0,0,-1.0,1.0,5.0,10,9,1,1,1
48,1,0,0,0,0,0.0,0.0,1.0,1,1,0,1,0
40,0,1,0,0,0,-55.0,55.0,0.0,2,1,1,1,0
24,0,0,0,0,0,-1.0,1.0,1.0,3,3,1,1,0
22,1,0,0,0,0,-1.0,1.0,0.0,4,5,1,1,1
38,1,2,0,0,0,0.0,1.0,28.0,2,1,0,1,0
23,1,0,0,0,0,0.0,0.0,3.0,3,4,1,1,1
54,1,2,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
24,1,1,0,0,0,0.0,0.0,10.0,4,4,1,0,0
44,0,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,1
64,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
38,1,5,0,0,0,-18.0,18.0,0.0,5,2,0,1,1
45,0,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
49,1,1,0,0,0,-1.0,1.0,5.0,5,6,1,1,0
33,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
44,1,2,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
51,1,3,0,0,0,-1.0,1.0,3.0,1,1,1,0,0
50,1,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0
33,1,2,0,2,0,-22.0,22.0,21.0,2,2,0,1,0
54,0,0,0,0,0,-1.0,1.0,29.0,1,1,0,1,0
28,1,3,0,0,0,-1.0,1.0,0.0,5,3,1,1,1
33,1,14,0,0,1,-78.0,78.0,70.0,9,8,1,0,0
42,1,17,0,0,0,-1.0,0.0,51.0,7,4,0,0,1
34,1,3,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
38,1,2,0,0,0,-1.0,1.0,9.0,3,3,1,1,1
21,1,1,0,0,0,-1.0,1.0,1.0,9,8,1,1,1
33,1,5,0,0,0,0.0,1.0,-1.0,4,2,1,1,0
32,1,9,0,0,1,-1.0,1.0,23.0,7,4,0,0,1
45,1,1,0,0,0,0.0,0.0,1.0,1,1,0,1,0
30,1,1,0,0,0,-1.0,1.0,33.0,8,6,1,1,1
29,0,0,0,0,0,-1.0,1.0,1.0,10,7,1,1,0
44,1,3,0,0,0,-86.0,1.0,1.0,3,1,0,1,0
51,0,0,0,0,0,-1.0,1.0,7.0,1,1,0,1,1
28,0,0,0,0,0,-1.0,1.0,0.0,3,3,1,1,0
27,1,1,0,0,0,-1.0,1.0,0.0,3,2,1,1,0
28,1,16,0,0,0,-1.0,1.0,29.0,10,8,1,1,1
30,0,0,0,0,0,0.0,1.0,-1.0,2,3,1,1,0
32,1,0,0,0,0,-1.0,1.0,1.0,7,2,0,1,0
27,1,5,0,0,0,-1.0,1.0,0.0,4,3,1,1,0
21,1,1,0,0,0,-1.0,1.0,2.0,5,7,1,1,1
21,1,0,0,0,0,-1.0,1.0,1.0,5,7,1,1,0
34,0,0,0,0,0,-1.0,1.0,62.0,3,2,1,1,1
24,1,7,0,0,0,-1.0,1.0,199.0,9,6,1,1,1
32,1,0,0,0,0,-1.0,1.0,19.0,1,1,0,1,0
38,0,5,0,0,0,-1.0,1.0,41.0,6,4,1,0,1
56,1,3,0,0,0,-28.0,28.0,14.0,1,1,0,0,0
44,0,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
31,1,1,0,0,0,-1.0,1.0,0.0,5,2,0,1,1
25,0,6,0,0,0,-1.0,0.0,24.0,7,4,1,0,0
20,0,0,0,0,0,-1.0,1.0,0.0,5,7,0,1,0
35,1,1,0,0,0,-1.0,4272.0,1.0,5,5,0,1,0
33,1,1,0,0,0,-1.0,1.0,0.0,4,3,1,1,1
24,1,0,0,0,0,-1.0,1.0,1.0,3,4,0,1,0
40,0,2,0,0,0,-7.0,7.0,3.0,2,1,0,0,0
27,1,9,0,0,0,0.0,0.0,0.0,9,8,1,1,1
21,0,2,0,0,0,-72.0,12.0,0.0,3,5,0,1,0
38,1,9,0,0,0,-1.0,1.0,1.0,5,4,1,1,1
20,1,0,0,0,1,-1.0,1.0,1.0,6,9,1,1,1
30,1,9,0,0,0,-1.0,1.0,1.0,3,2,1,1,1
36,1,9,0,0,0,0.0,0.0,19.0,6,4,1,0,1
23,1,2,0,0,0,-1.0,1.0,7.0,9,9,0,1,1
39,1,21,0,0,0,-1.0,1.0,0.0,10,8,1,1,1
29,1,3,0,0,0,-1.0,1.0,0.0,6,3,1,1,1
58,1,2,0,0,0,-1.0,1.0,0.0,1,1,0,1,1
23,1,2,0,0,1,-1.0,1.0,35.0,7,5,1,1,0
23,1,3,0,0,0,-1.0,1.0,26.0,8,6,0,1,1
68,0,5,0,0,0,-4.0,4.0,0.0,2,1,1,1,0
26,0,2,0,0,0,0.0,0.0,0.0,5,4,0,1,0
51,1,0,0,0,0,-1.0,1.0,1.0,4,1,1,1,1
25,1,0,0,0,0,-1.0,1.0,0.0,2,3,0,1,0
40,1,5,0,0,0,0.0,1.0,55.0,9,10,1,1,1
51,1,14,0,0,0,-11.0,11.0,7.0,5,2,1,0,0
27,1,2,0,0,0,-1.0,1.0,15.0,5,3,0,1,1
49,1,11,0,0,0,-1.0,1.0,32.0,5,4,0,1,1
36,1,0,0,0,0,-1.0,1.0,2.0,1,1,0,1,0
28,1,5,0,0,0,-76.0,183.0,6.0,7,6,0,0,0
20,1,0,0,0,0,-4.0,5.0,3.0,3,6,1,1,0
21,1,2,0,0,0,0.0,0.0,86.0,10,6,1,1,1
31,0,0,0,0,0,0.0,1.0,1.0,2,2,1,1,0
57,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
61,0,8,0,0,0,0.0,1.0,30.0,3,1,1,1,1
35,1,3,0,0,0,-23.0,23.0,9.0,1,2,1,1,1
54,1,3,0,0,0,-1.0,1.0,2.0,6,3,1,0,1
39,1,0,0,0,0,-1.0,1.0,1.0,3,2,1,1,0
24,1,1,0,1,0,-1.0,1.0,33.0,7,7,1,1,0
29,0,0,0,0,0,-1.0,1.0,1.0,4,2,1,1,1
48,1,8,0,0,1,-1.0,1.0,11.0,9,4,1,1,1
30,1,6,0,0,1,0.0,0.0,0.0,7,3,0,1,1
26,1,10,0,1,0,-1.0,1.0,1.0,10,10,1,1,1
37,1,12,0,0,0,0.0,1.0,0.0,9,8,1,1,1
26,1,4,0,0,0,0.0,1.0,45.0,6,3,1,1,1
29,1,7,0,0,0,0.0,0.0,8.0,10,9,0,1,1
26,1,1,0,0,0,-1.0,1.0,29.0,6,5,0,1,1
60,1,2,0,0,0,0.0,1.0,0.0,1,1,1,1,0
27,1,2,0,0,0,-1.0,1.0,0.0,7,6,1,1,1
41,1,16,2,0,0,379.0,1.0,-1.0,7,5,1,1,1
22,1,1,0,0,1,-1.0,1.0,0.0,6,7,1,1,0
28,1,3,0,0,0,0.0,0.0,0.0,7,8,1,0,0
33,1,13,0,0,0,0.0,1.0,0.0,6,4,1,1,1
28,1,2,0,0,0,-1.0,1.0,125.0,2,3,1,0,0
55,1,0,0,0,0,-1.0,2.0,-1.0,1,1,0,1,1
21,1,6,0,1,0,-19.0,1.0,0.0,8,7,1,1,1
28,1,2,0,0,0,-1.0,1.0,1.0,3,2,1,1,1
22,0,0,0,0,0,-1.0,1.0,0.0,2,4,0,1,0
29,0,6,0,0,0,-2.0,2.0,67.0,7,2,1,1,1
45,1,5,0,0,0,230.0,233.0,1.0,1,1,1,1,0
24,1,2,0,0,0,0.0,1.0,49.0,8,6,0,1,1
50,1,12,0,0,0,-22.0,22.0,1.0,1,1,1,1,1
24,1,1,0,0,0,-1.0,1.0,1.0,6,6,0,1,1
47,1,1,0,0,0,-1.0,1.0,49.0,2,3,1,0,0
54,1,6,0,0,0,0.0,0.0,0.0,1,1,1,1,0
42,0,0,0,0,0,-1.0,1.0,1.0,2,1,0,1,0
35,1,5,0,0,0,-20.0,20.0,0.0,3,2,1,1,0
30,1,0,0,0,0,-1.0,1.0,1.0,4,2,1,1,1
53,1,1,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
31,0,2,0,0,0,-1.0,1.0,2.0,3,2,0,1,0
31,1,0,0,0,0,-1.0,1.0,1.0,2,2,1,1,1
23,1,4,0,0,0,-1.0,1.0,2.0,10,10,1,1,0
47,1,9,0,0,0,-1.0,1.0,64.0,4,2,1,1,0
24,1,9,0,1,0,-1.0,1.0,3.0,9,5,0,1,1
22,0,2,0,1,0,-1.0,1.0,2.0,9,8,1,1,0
45,1,1,0,0,0,-22.0,22.0,0.0,1,1,0,1,0
30,0,2,0,0,0,-1.0,1.0,0.0,2,2,1,1,0
30,1,5,0,0,0,-1.0,30.0,5.0,8,3,0,0,1
43,0,22,0,0,0,-1.0,1.0,26.0,10,4,0,1,1
50,1,0,0,0,0,0.0,1.0,0.0,1,1,0,1,0
24,0,2,0,0,0,-1.0,1.0,1.0,4,3,1,1,1
42,0,3,0,0,0,-3.0,3.0,0.0,5,1,1,1,0
29,0,1,0,0,0,-1.0,1.0,13.0,7,5,1,1,1
31,1,0,0,0,0,0.0,0.0,1.0,1,1,0,1,0
25,1,5,0,0,0,-1.0,1.0,54.0,9,6,1,0,1
36,1,4,0,0,0,0.0,1.0,1.0,5,3,1,1,0
24,1,1,0,0,0,-1.0,1.0,2.0,5,7,0,1,1
28,1,5,0,0,0,0.0,0.0,0.0,5,4,1,1,0
31,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,1
23,1,0,0,0,0,-1.0,1.0,3.0,4,6,1,1,0
29,1,4,0,0,0,-1.0,1.0,7.0,6,3,0,1,1
51,1,11,0,0,0,-1.0,1.0,79.0,5,7,0,1,1
34,1,1,0,0,0,-1.0,1.0,1.0,5,3,1,1,0
29,1,12,0,0,0,0.0,0.0,0.0,2,4,1,1,1
39,1,13,0,1,0,-1.0,1.0,1.0,10,6,1,1,1
36,0,0,0,0,0,0.0,1.0,0.0,2,1,0,1,0
59,1,15,0,0,0,-1.0,1.0,14.0,6,2,0,0,1
23,1,3,0,0,2,-1.0,1.0,0.0,8,8,1,1,1
31,1,15,0,0,0,0.0,1.0,-1.0,8,3,1,1,0
53,1,0,0,0,0,0.0,0.0,-1.0,1,1,0,1,0
34,1,12,0,0,0,0.0,1.0,34.0,7,5,1,1,0
63,0,1,0,0,0,0.0,1.0,0.0,1,1,1,1,0
21,1,0,0,0,0,-1.0,1.0,0.0,4,6,1,1,1
21,0,0,0,0,0,0.0,0.0,0.0,7,6,1,1,1
47,1,28,0,0,0,-1.0,1.0,33.0,9,3,1,1,1
34,1,7,0,0,0,0.0,1.0,-1.0,5,2,1,1,1
58,1,4,0,0,0,0.0,0.0,0.0,5,3,1,1,1
40,0,4,0,0,0,0.0,0.0,5.0,3,1,1,1,1
36,1,16,3,0,0,-8.0,8.0,8.0,8,7,1,0,1
23,0,0,0,0,0,-1.0,1.0,1.0,4,4,0,1,0
34,1,5,0,0,0,-1.0,1.0,0.0,2,1,1,1,1
56,1,13,0,0,0,-13.0,13.0,6.0,2,1,1,0,0
52,0,0,0,0,0,-6.0,6.0,0.0,1,1,1,1,0
56,1,0,0,0,0,-1.0,1.0,6.0,2,1,1,1,0
37,0,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
50,0,0,0,0,0,0.0,1.0,1.0,1,1,0,1,0
25,1,1,0,0,0,-1.0,1.0,0.0,2,3,1,1,1
22,1,0,0,0,0,-1.0,1.0,0.0,5,5,1,1,1
43,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,1
30,1,1,0,0,0,-1.0,1.0,35.0,2,2,0,1,0
29,1,0,0,0,0,-1.0,1.0,0.0,1,2,1,1,0
24,1,0,0,0,0,-1.0,1.0,0.0,2,3,1,1,0
29,1,7,0,0,0,-1.0,1.0,0.0,8,3,0,1,1
24,0,0,0,0,0,-2.0,2.0,0.0,4,5,1,1,0
74,0,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
27,1,8,0,0,1,0.0,1.0,0.0,7,5,0,0,1
37,1,1,0,0,0,-1.0,1.0,0.0,2,1,1,1,1
39,1,8,0,1,1,197.0,0.0,4.0,10,9,1,1,1
29,1,5,0,0,0,0.0,0.0,0.0,2,3,1,1,0
35,0,5,0,0,0,-1.0,1.0,0.0,3,3,1,1,0
29,1,1,0,0,0,-1.0,1.0,99.0,6,5,0,1,1
36,1,1,0,0,0,-1.0,0.0,1.0,2,1,1,0,0
61,1,13,0,0,0,64.0,279.0,66.0,4,2,1,1,1
26,1,2,0,0,0,0.0,1.0,1.0,4,7,1,1,0
26,0,1,0,0,0,-1.0,1.0,1.0,5,4,1,0,0
39,0,11,0,1,0,-1.0,1.0,1.0,6,3,1,1,1
22,1,3,0,1,0,-1.0,1.0,1.0,4,6,1,1,1
28,1,0,0,0,0,-1.0,1.0,1.0,3,2,1,1,0
51,1,1,0,0,0,-2.0,2.0,0.0,1,1,1,1,1
35,0,0,0,0,0,-1.0,1.0,1.0,2,1,0,1,0
23,0,0,0,0,0,-1.0,1.0,1.0,2,3,0,1,0
29,1,6,1,2,0,0.0,0.0,0.0,6,8,1,1,1
20,1,0,0,0,0,-1.0,1.0,1.0,3,5,1,1,1
24,1,1,0,0,2,-1.0,1.0,6.0,9,9,0,0,1
23,0,2,0,1,0,-1.0,1.0,1.0,4,6,0,1,0
33,0,5,0,0,0,-1.0,1.0,186.0,7,5,1,1,0
21,1,1,1,0,0,-1.0,1.0,0.0,3,6,1,0,1
59,1,3,0,0,0,-3.0,4.0,2.0,1,1,0,1,0
26,1,4,0,0,0,0.0,0.0,2.0,4,3,1,1,1
38,1,2,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
19,1,5,1,3,2,-31.0,31.0,28.0,9,9,0,0,1
28,1,2,0,0,0,-1.0,1.0,3.0,8,6,1,1,0
23,1,2,0,0,0,-1.0,1.0,58.0,5,4,1,0,1
21,1,1,0,0,2,-1.0,1.0,1.0,5,5,1,1,1
52,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,1
56,1,12,0,0,0,-1.0,1.0,1.0,5,4,1,1,1
40,1,1,0,0,0,-1.0,1.0,1.0,4,3,0,1,0
48,0,8,0,0,0,-26.0,26.0,23.0,4,2,0,1,1
24,1,2,0,1,2,561.0,394.0,0.0,6,7,0,1,0
26,0,0,0,0,0,-1.0,1.0,0.0,4,4,1,1,0
